stop_id,stop_name,stop_lat,stop_lon,stop_number,short_stop_name
2629,"Zürich, Kempfhofsteig",47.3975391666667,8.509645,1379,KEMP
2629,"Zürich, Kempfhofsteig",47.3975391666667,8.509645,1379,KEMP
2247,"Zürich, Kernstrasse",47.3746530555556,8.52438666666667,1386,KERN
2247,"Zürich, Kernstrasse",47.3746530555556,8.52438666666667,1386,KERN
2382,"Schlieren, Kesslerstrasse",47.3966786111111,8.43800055555556,1388,KESS
2382,"Schlieren, Kesslerstrasse",47.3966786111111,8.43800055555556,1388,KESS
2382,"Schlieren, Kesslerstrasse",47.3966786111111,8.43800055555556,1388,KESS
1503,"Zürich, Kienastenwies",47.3551802777778,8.60091083333333,1389,KIEN
1259,"Kilchberg ZH, Bahnhof",47.3245127777778,8.54813222222222,1391,BKIL
2396,Kindhausen AG,47.3941125,8.37603916666667,1397,KIND
2292,"Zürich, Kinkelstrasse",47.3889813888889,8.54628166666667,1399,KINK
2292,"Zürich, Kinkelstrasse",47.3889813888889,8.54628166666667,1399,KINK
832,"Kilchberg ZH, Kirche",47.3179005555556,8.54163222222222,1401,KILB
2467,"Maur, Kirche",47.3378613888889,8.67394972222222,1403,MKIR
2467,"Maur, Kirche",47.3378613888889,8.67394972222222,1403,MKIR
2845,"Zürich, Kirche Fluntern",47.3772627777778,8.55910861111111,1407,KFLU
2845,"Zürich, Kirche Fluntern",47.3772627777778,8.55910861111111,1407,KFLU
2845,"Zürich, Kirche Fluntern",47.3772627777778,8.55910861111111,1407,KFLU
2845,"Zürich, Kirche Fluntern",47.3772627777778,8.55910861111111,1407,KFLU
2845,"Zürich, Kirche Fluntern",47.3772627777778,8.55910861111111,1407,KFLU
2053,"Dübendorf, Kirche Wil",47.3894941666667,8.61809666666667,1414,KWIL
2053,"Dübendorf, Kirche Wil",47.3894941666667,8.61809666666667,1414,KWIL
2054,"Dietikon, Kirchplatz",47.4049602777778,8.40337722222222,1417,KIPL
1905,"Zürich, Klusplatz",47.3642622222222,8.56585222222222,1430,KLUS
1905,"Zürich, Klusplatz",47.3642622222222,8.56585222222222,1430,KLUS
1905,"Zürich, Klusplatz",47.3642622222222,8.56585222222222,1430,KLUS
1905,"Zürich, Klusplatz",47.3642622222222,8.56585222222222,1430,KLUS
1905,"Zürich, Klusplatz",47.3642622222222,8.56585222222222,1430,KLUS
1905,"Zürich, Klusplatz",47.3642622222222,8.56585222222222,1430,KLUS
1909,"Kilchberg ZH, Spital",47.3218563888889,8.53523194444444,1440,KSPI
2579,"Zürich, Pflegezentr. Käferberg",47.3997325,8.517545,1441,PKAE
2579,"Zürich, Pflegezentr. Käferberg",47.3997325,8.517545,1441,PKAE
2581,"Zürich, Krematorium Nordheim",47.4047319444444,8.52829861111111,1445,KNOR
2581,"Zürich, Krematorium Nordheim",47.4047319444444,8.52829861111111,1445,KNOR
